sales_id,order_id,full_date,year,quarter,month,month_name,region_name,country,sales_manager,channel_name,category,subcategory,product_name,customer_name,units_sold,revenue,cost,profit,discount_pct
146,SO-20230118-012,2023-01-18,2023,1,1,January,LATAM,Mexico,Mia Sanchez,Direct,Services,Consulting,Analytics Advisory,Vertex Finance,3,16063.2,7800.0,8263.2,0.03
147,SO-20230118-013,2023-01-18,2023,1,1,January,North America,USA,Ava Brooks,Direct,Automation,RPA,Intelligent Document Processing,Urban Mobility Co,4,22504.0,14200.0,8304.0,0.03
148,SO-20230119-001,2023-01-19,2023,1,1,January,Europe,Spain,Liam Carter,Direct,Automation,RPA,Intelligent Document Processing,Axis Health,2,11600.0,7100.0,4500.0,0.0
149,SO-20230119-002,2023-01-19,2023,1,1,January,North America,USA,Ava Brooks,Direct,Automation,RPA,Intelligent Document Processing,Nova Retail,1,5800.0,3550.0,2250.0,0.0
150,SO-20230119-003,2023-01-19,2023,1,1,January,LATAM,Mexico,Mia Sanchez,Partner,Automation,RPA,RPA Bot License,Bright Core Labs,6,24600.0,15000.0,9600.0,0.0
151,SO-20230119-004,2023-01-19,2023,1,1,January,North America,USA,Ava Brooks,Online,Data,Warehouse,SQL Warehouse Enterprise,Urban Mobility Co,6,37200.0,21600.0,15600.0,0.0
152,SO-20230119-005,2023-01-19,2023,1,1,January,Europe,Spain,Liam Carter,Online,Services,Consulting,Forecast Optimization,Axis Health,4,23101.2,12000.0,11101.2,0.07
153,SO-20230119-006,2023-01-19,2023,1,1,January,LATAM,Mexico,Mia Sanchez,Partner,Data,Warehouse,SQL Warehouse Enterprise,Pioneer Manufacturing,2,11780.0,7200.0,4580.0,0.05
154,SO-20230119-007,2023-01-19,2023,1,1,January,Europe,Spain,Liam Carter,Direct,Platform,Cloud,Data Platform Subscription,Blue Peak Energy,1,7379.55,4300.0,3079.55,0.07
155,SO-20230120-001,2023-01-20,2023,1,1,January,LATAM,Mexico,Mia Sanchez,Partner,Services,Consulting,Forecast Optimization,Nova Retail,4,24840.0,12000.0,12840.0,0.0
156,SO-20230120-002,2023-01-20,2023,1,1,January,LATAM,Mexico,Mia Sanchez,Online,Services,Consulting,Forecast Optimization,Summit Foods,3,18071.1,9000.0,9071.1,0.03
157,SO-20230120-003,2023-01-20,2023,1,1,January,Europe,Spain,Liam Carter,Partner,Automation,RPA,Intelligent Document Processing,Axis Health,2,11600.0,7100.0,4500.0,0.0
158,SO-20230120-004,2023-01-20,2023,1,1,January,North America,USA,Ava Brooks,Direct,Automation,RPA,Intelligent Document Processing,Atlas Telecom,7,36540.0,24850.0,11690.0,0.1
159,SO-20230120-005,2023-01-20,2023,1,1,January,Middle East,UAE,Noah Hassan,Direct,Software,BI,Power BI Premium,Pioneer Manufacturing,5,15200.0,9750.0,5450.0,0.05
160,SO-20230120-006,2023-01-20,2023,1,1,January,Middle East,UAE,Noah Hassan,Partner,Software,BI,Power BI Premium,Urban Mobility Co,1,3040.0,1950.0,1090.0,0.05
161,SO-20230121-001,2023-01-21,2023,1,1,January,Middle East,UAE,Noah Hassan,Partner,Services,Consulting,Analytics Advisory,Urban Mobility Co,8,44160.0,20800.0,23360.0,0.0
162,SO-20230121-002,2023-01-21,2023,1,1,January,LATAM,Mexico,Mia Sanchez,Partner,Platform,Cloud,Data Platform Subscription,Urban Mobility Co,7,53878.65,30100.0,23778.65,0.03
163,SO-20230121-003,2023-01-21,2023,1,1,January,North America,USA,Ava Brooks,Partner,Automation,RPA,Intelligent Document Processing,Blue Peak Energy,5,27550.0,17750.0,9800.0,0.05
164,SO-20230122-001,2023-01-22,2023,1,1,January,North America,USA,Ava Brooks,Direct,Data,Warehouse,SQL Warehouse Starter,Atlas Telecom,3,7566.0,4650.0,2916.0,0.03
165,SO-20230122-002,2023-01-22,2023,1,1,January,North America,USA,Ava Brooks,Direct,Platform,Cloud,Data Platform Subscription,Blue Peak Energy,6,45229.5,25800.0,19429.5,0.05
166,SO-20230122-003,2023-01-22,2023,1,1,January,Middle East,UAE,Noah Hassan,Online,Automation,RPA,Intelligent Document Processing,Axis Health,3,17400.0,10650.0,6750.0,0.0
167,SO-20230122-004,2023-01-22,2023,1,1,January,North America,USA,Ava Brooks,Partner,Services,Consulting,Analytics Advisory,Zenith Logistics,2,10488.0,5200.0,5288.0,0.05
168,SO-20230122-005,2023-01-22,2023,1,1,January,North America,USA,Ava Brooks,Partner,Automation,RPA,RPA Bot License,Blue Peak Energy,6,23370.0,15000.0,8370.0,0.05
169,SO-20230123-001,2023-01-23,2023,1,1,January,Europe,Spain,Liam Carter,Online,Platform,Cloud,ML Forecast Add-on,Blue Peak Energy,8,30801.6,17600.0,13201.6,0.07
170,SO-20230123-002,2023-01-23,2023,1,1,January,North America,USA,Ava Brooks,Partner,Services,Consulting,Analytics Advisory,Blue Peak Energy,6,31464.0,15600.0,15864.0,0.05
171,SO-20230123-003,2023-01-23,2023,1,1,January,North America,USA,Ava Brooks,Partner,Data,Warehouse,SQL Warehouse Starter,Bright Core Labs,1,2340.0,1550.0,790.0,0.1
172,SO-20230123-004,2023-01-23,2023,1,1,January,North America,USA,Ava Brooks,Direct,Platform,Cloud,Data Platform Subscription,Blue Peak Energy,3,23090.85,12900.0,10190.85,0.03
173,SO-20230123-005,2023-01-23,2023,1,1,January,North America,USA,Ava Brooks,Online,Data,Warehouse,SQL Warehouse Starter,Bright Core Labs,3,7566.0,4650.0,2916.0,0.03
174,SO-20230123-006,2023-01-23,2023,1,1,January,Middle East,UAE,Noah Hassan,Online,Software,BI,Power BI Pro,Nova Retail,2,2232.0,1440.0,792.0,0.07
175,SO-20230123-007,2023-01-23,2023,1,1,January,LATAM,Mexico,Mia Sanchez,Partner,Data,Warehouse,SQL Warehouse Enterprise,Zenith Logistics,4,24800.0,14400.0,10400.0,0.0
176,SO-20230123-008,2023-01-23,2023,1,1,January,North America,USA,Ava Brooks,Partner,Services,Consulting,Analytics Advisory,Zenith Logistics,4,22080.0,10400.0,11680.0,0.0
177,SO-20230123-009,2023-01-23,2023,1,1,January,North America,USA,Ava Brooks,Direct,Software,BI,Power BI Pro,Bright Core Labs,2,2280.0,1440.0,840.0,0.05
178,SO-20230123-010,2023-01-23,2023,1,1,January,LATAM,Mexico,Mia Sanchez,Online,Data,Warehouse,SQL Warehouse Enterprise,Zenith Logistics,2,11532.0,7200.0,4332.0,0.07
179,SO-20230124-001,2023-01-24,2023,1,1,January,Europe,Spain,Liam Carter,Direct,Platform,Cloud,ML Forecast Add-on,Bright Core Labs,6,23598.0,13200.0,10398.0,0.05
180,SO-20230124-002,2023-01-24,2023,1,1,January,Middle East,UAE,Noah Hassan,Partner,Automation,RPA,RPA Bot License,Axis Health,4,15252.0,10000.0,5252.0,0.07
181,SO-20230124-003,2023-01-24,2023,1,1,January,Middle East,UAE,Noah Hassan,Direct,Data,Warehouse,SQL Warehouse Enterprise,Zenith Logistics,6,36084.0,21600.0,14484.0,0.03
182,SO-20230124-004,2023-01-24,2023,1,1,January,Middle East,UAE,Noah Hassan,Online,Data,Warehouse,SQL Warehouse Enterprise,Summit Foods,1,6200.0,3600.0,2600.0,0.0
183,SO-20230124-005,2023-01-24,2023,1,1,January,Middle East,UAE,Noah Hassan,Direct,Platform,Cloud,Data Platform Subscription,Urban Mobility Co,2,15870.0,8600.0,7270.0,0.0
184,SO-20230124-006,2023-01-24,2023,1,1,January,Middle East,UAE,Noah Hassan,Direct,Platform,Cloud,Data Platform Subscription,Axis Health,5,38484.75,21500.0,16984.75,0.03
185,SO-20230124-007,2023-01-24,2023,1,1,January,Europe,Spain,Liam Carter,Online,Data,Warehouse,SQL Warehouse Enterprise,Summit Foods,8,46128.0,28800.0,17328.0,0.07
186,SO-20230124-008,2023-01-24,2023,1,1,January,LATAM,Mexico,Mia Sanchez,Direct,Data,Warehouse,SQL Warehouse Enterprise,Atlas Telecom,5,31000.0,18000.0,13000.0,0.0
187,SO-20230125-001,2023-01-25,2023,1,1,January,LATAM,Mexico,Mia Sanchez,Direct,Automation,RPA,RPA Bot License,Vertex Finance,1,3690.0,2500.0,1190.0,0.1
188,SO-20230125-002,2023-01-25,2023,1,1,January,Europe,Spain,Liam Carter,Direct,Data,Warehouse,SQL Warehouse Enterprise,Zenith Logistics,8,48112.0,28800.0,19312.0,0.03
189,SO-20230125-003,2023-01-25,2023,1,1,January,LATAM,Mexico,Mia Sanchez,Partner,Platform,Cloud,ML Forecast Add-on,Pioneer Manufacturing,2,8031.6,4400.0,3631.6,0.03
190,SO-20230125-004,2023-01-25,2023,1,1,January,North America,USA,Ava Brooks,Direct,Software,BI,Power BI Premium,Vertex Finance,8,24320.0,15600.0,8720.0,0.05
191,SO-20230125-005,2023-01-25,2023,1,1,January,LATAM,Mexico,Mia Sanchez,Partner,Services,Consulting,Analytics Advisory,Urban Mobility Co,2,10267.2,5200.0,5067.2,0.07
192,SO-20230125-006,2023-01-25,2023,1,1,January,Middle East,UAE,Noah Hassan,Direct,Platform,Cloud,ML Forecast Add-on,Pioneer Manufacturing,7,28110.6,15400.0,12710.6,0.03
193,SO-20230125-007,2023-01-25,2023,1,1,January,Europe,Spain,Liam Carter,Online,Automation,RPA,Intelligent Document Processing,Summit Foods,1,5510.0,3550.0,1960.0,0.05
194,SO-20230125-008,2023-01-25,2023,1,1,January,Middle East,UAE,Noah Hassan,Direct,Software,BI,Power BI Premium,Zenith Logistics,7,20160.0,13650.0,6510.0,0.1
195,SO-20230125-009,2023-01-25,2023,1,1,January,Middle East,UAE,Noah Hassan,Direct,Platform,Cloud,Data Platform Subscription,Nova Retail,7,49990.5,30100.0,19890.5,0.1
196,SO-20230125-010,2023-01-25,2023,1,1,January,North America,USA,Ava Brooks,Direct,Automation,RPA,RPA Bot License,Vertex Finance,4,16400.0,10000.0,6400.0,0.0
197,SO-20230126-001,2023-01-26,2023,1,1,January,Middle East,UAE,Noah Hassan,Partner,Data,Warehouse,SQL Warehouse Starter,Vertex Finance,8,19344.0,12400.0,6944.0,0.07
198,SO-20230126-002,2023-01-26,2023,1,1,January,Middle East,UAE,Noah Hassan,Direct,Automation,RPA,RPA Bot License,Atlas Telecom,4,15580.0,10000.0,5580.0,0.05
199,SO-20230126-003,2023-01-26,2023,1,1,January,North America,USA,Ava Brooks,Direct,Services,Consulting,Analytics Advisory,Blue Peak Energy,6,30801.6,15600.0,15201.6,0.07
200,SO-20230126-004,2023-01-26,2023,1,1,January,LATAM,Mexico,Mia Sanchez,Online,Software,BI,Power BI Pro,Summit Foods,2,2280.0,1440.0,840.0,0.05
201,SO-20230126-005,2023-01-26,2023,1,1,January,LATAM,Mexico,Mia Sanchez,Direct,Platform,Cloud,ML Forecast Add-on,Bright Core Labs,2,8031.6,4400.0,3631.6,0.03
202,SO-20230126-006,2023-01-26,2023,1,1,January,Europe,Spain,Liam Carter,Partner,Platform,Cloud,Data Platform Subscription,Axis Health,3,23805.0,12900.0,10905.0,0.0
203,SO-20230126-007,2023-01-26,2023,1,1,January,North America,USA,Ava Brooks,Direct,Automation,RPA,Intelligent Document Processing,Bright Core Labs,6,34800.0,21300.0,13500.0,0.0
204,SO-20230126-008,2023-01-26,2023,1,1,January,LATAM,Mexico,Mia Sanchez,Direct,Services,Consulting,Analytics Advisory,Summit Foods,2,10267.2,5200.0,5067.2,0.07
205,SO-20230126-009,2023-01-26,2023,1,1,January,Middle East,UAE,Noah Hassan,Direct,Platform,Cloud,Data Platform Subscription,Axis Health,2,15393.9,8600.0,6793.9,0.03
206,SO-20230126-010,2023-01-26,2023,1,1,January,Middle East,UAE,Noah Hassan,Direct,Platform,Cloud,Data Platform Subscription,Bright Core Labs,3,21424.5,12900.0,8524.5,0.1
207,SO-20230126-011,2023-01-26,2023,1,1,January,Europe,Spain,Liam Carter,Partner,Data,Warehouse,SQL Warehouse Enterprise,Summit Foods,5,27900.0,18000.0,9900.0,0.1
208,SO-20230126-012,2023-01-26,2023,1,1,January,North America,USA,Ava Brooks,Online,Data,Warehouse,SQL Warehouse Enterprise,Bright Core Labs,3,18042.0,10800.0,7242.0,0.03
209,SO-20230126-013,2023-01-26,2023,1,1,January,North America,USA,Ava Brooks,Direct,Software,BI,Power BI Pro,Bright Core Labs,4,4800.0,2880.0,1920.0,0.0
210,SO-20230127-001,2023-01-27,2023,1,1,January,North America,USA,Ava Brooks,Direct,Software,BI,Power BI Premium,Zenith Logistics,6,18240.0,11700.0,6540.0,0.05
211,SO-20230127-002,2023-01-27,2023,1,1,January,LATAM,Mexico,Mia Sanchez,Direct,Software,BI,Power BI Pro,Atlas Telecom,4,4656.0,2880.0,1776.0,0.03
212,SO-20230127-003,2023-01-27,2023,1,1,January,Middle East,UAE,Noah Hassan,Direct,Data,Warehouse,SQL Warehouse Enterprise,Urban Mobility Co,3,18600.0,10800.0,7800.0,0.0
213,SO-20230127-004,2023-01-27,2023,1,1,January,Europe,Spain,Liam Carter,Direct,Data,Warehouse,SQL Warehouse Enterprise,Summit Foods,4,23064.0,14400.0,8664.0,0.07
214,SO-20230127-005,2023-01-27,2023,1,1,January,LATAM,Mexico,Mia Sanchez,Online,Automation,RPA,Intelligent Document Processing,Axis Health,5,28130.0,17750.0,10380.0,0.03
215,SO-20230127-006,2023-01-27,2023,1,1,January,LATAM,Mexico,Mia Sanchez,Partner,Automation,RPA,RPA Bot License,Axis Health,8,31816.0,20000.0,11816.0,0.03
216,SO-20230127-007,2023-01-27,2023,1,1,January,Middle East,UAE,Noah Hassan,Direct,Software,BI,Power BI Pro,Pioneer Manufacturing,3,3600.0,2160.0,1440.0,0.0
217,SO-20230127-008,2023-01-27,2023,1,1,January,North America,USA,Ava Brooks,Partner,Services,Consulting,Analytics Advisory,Zenith Logistics,2,10267.2,5200.0,5067.2,0.07
218,SO-20230127-009,2023-01-27,2023,1,1,January,Middle East,UAE,Noah Hassan,Direct,Data,Warehouse,SQL Warehouse Starter,Urban Mobility Co,6,15600.0,9300.0,6300.0,0.0
219,SO-20230127-010,2023-01-27,2023,1,1,January,LATAM,Mexico,Mia Sanchez,Partner,Software,BI,Power BI Premium,Atlas Telecom,2,6080.0,3900.0,2180.0,0.05
220,SO-20230127-011,2023-01-27,2023,1,1,January,North America,USA,Ava Brooks,Direct,Data,Warehouse,SQL Warehouse Starter,Pioneer Manufacturing,1,2470.0,1550.0,920.0,0.05
221,SO-20230127-012,2023-01-27,2023,1,1,January,Europe,Spain,Liam Carter,Partner,Data,Warehouse,SQL Warehouse Enterprise,Pioneer Manufacturing,1,6014.0,3600.0,2414.0,0.03
222,SO-20230127-013,2023-01-27,2023,1,1,January,Europe,Spain,Liam Carter,Direct,Software,BI,Power BI Pro,Nova Retail,2,2280.0,1440.0,840.0,0.05
223,SO-20230127-014,2023-01-27,2023,1,1,January,Europe,Spain,Liam Carter,Direct,Platform,Cloud,ML Forecast Add-on,Urban Mobility Co,6,23101.2,13200.0,9901.2,0.07
224,SO-20230127-015,2023-01-27,2023,1,1,January,LATAM,Mexico,Mia Sanchez,Partner,Automation,RPA,Intelligent Document Processing,Summit Foods,2,10788.0,7100.0,3688.0,0.07
225,SO-20230127-016,2023-01-27,2023,1,1,January,LATAM,Mexico,Mia Sanchez,Direct,Platform,Cloud,Data Platform Subscription,Axis Health,3,22138.65,12900.0,9238.65,0.07
226,SO-20230127-017,2023-01-27,2023,1,1,January,Europe,Spain,Liam Carter,Direct,Services,Consulting,Analytics Advisory,Atlas Telecom,3,16560.0,7800.0,8760.0,0.0
227,SO-20230127-018,2023-01-27,2023,1,1,January,LATAM,Mexico,Mia Sanchez,Direct,Services,Consulting,Analytics Advisory,Vertex Finance,1,5133.6,2600.0,2533.6,0.07
228,SO-20230128-001,2023-01-28,2023,1,1,January,Middle East,UAE,Noah Hassan,Partner,Data,Warehouse,SQL Warehouse Starter,Nova Retail,1,2522.0,1550.0,972.0,0.03
229,SO-20230128-002,2023-01-28,2023,1,1,January,Europe,Spain,Liam Carter,Online,Automation,RPA,Intelligent Document Processing,Summit Foods,3,16530.0,10650.0,5880.0,0.05
230,SO-20230128-003,2023-01-28,2023,1,1,January,Europe,Spain,Liam Carter,Direct,Services,Consulting,Analytics Advisory,Blue Peak Energy,3,16560.0,7800.0,8760.0,0.0
231,SO-20230128-004,2023-01-28,2023,1,1,January,LATAM,Mexico,Mia Sanchez,Direct,Platform,Cloud,Data Platform Subscription,Axis Health,8,63480.0,34400.0,29080.0,0.0
232,SO-20230128-005,2023-01-28,2023,1,1,January,Europe,Spain,Liam Carter,Online,Services,Consulting,Forecast Optimization,Urban Mobility Co,1,6023.7,3000.0,3023.7,0.03
233,SO-20230128-006,2023-01-28,2023,1,1,January,Europe,Spain,Liam Carter,Direct,Automation,RPA,Intelligent Document Processing,Bright Core Labs,8,45008.0,28400.0,16608.0,0.03
234,SO-20230129-001,2023-01-29,2023,1,1,January,Middle East,UAE,Noah Hassan,Partner,Data,Warehouse,SQL Warehouse Starter,Atlas Telecom,6,14508.0,9300.0,5208.0,0.07
235,SO-20230129-002,2023-01-29,2023,1,1,January,Europe,Spain,Liam Carter,Partner,Services,Consulting,Forecast Optimization,Nova Retail,5,29497.5,15000.0,14497.5,0.05
236,SO-20230129-003,2023-01-29,2023,1,1,January,North America,USA,Ava Brooks,Online,Data,Warehouse,SQL Warehouse Starter,Vertex Finance,3,7254.0,4650.0,2604.0,0.07
237,SO-20230129-004,2023-01-29,2023,1,1,January,LATAM,Mexico,Mia Sanchez,Partner,Automation,RPA,RPA Bot License,Blue Peak Energy,2,7954.0,5000.0,2954.0,0.03
238,SO-20230129-005,2023-01-29,2023,1,1,January,North America,USA,Ava Brooks,Direct,Data,Warehouse,SQL Warehouse Enterprise,Atlas Telecom,4,23560.0,14400.0,9160.0,0.05
239,SO-20230129-006,2023-01-29,2023,1,1,January,LATAM,Mexico,Mia Sanchez,Partner,Platform,Cloud,ML Forecast Add-on,Zenith Logistics,1,3850.2,2200.0,1650.2,0.07
240,SO-20230129-007,2023-01-29,2023,1,1,January,Europe,Spain,Liam Carter,Partner,Services,Consulting,Analytics Advisory,Urban Mobility Co,7,36708.0,18200.0,18508.0,0.05
241,SO-20230130-001,2023-01-30,2023,1,1,January,LATAM,Mexico,Mia Sanchez,Direct,Data,Warehouse,SQL Warehouse Enterprise,Vertex Finance,1,6200.0,3600.0,2600.0,0.0
242,SO-20230130-002,2023-01-30,2023,1,1,January,Europe,Spain,Liam Carter,Direct,Automation,RPA,RPA Bot License,Blue Peak Energy,2,7954.0,5000.0,2954.0,0.03
243,SO-20230130-003,2023-01-30,2023,1,1,January,LATAM,Mexico,Mia Sanchez,Direct,Automation,RPA,Intelligent Document Processing,Zenith Logistics,3,16530.0,10650.0,5880.0,0.05
244,SO-20230130-004,2023-01-30,2023,1,1,January,LATAM,Mexico,Mia Sanchez,Direct,Platform,Cloud,Data Platform Subscription,Pioneer Manufacturing,1,7935.0,4300.0,3635.0,0.0
245,SO-20230130-005,2023-01-30,2023,1,1,January,Europe,Spain,Liam Carter,Online,Automation,RPA,RPA Bot License,Bright Core Labs,4,16400.0,10000.0,6400.0,0.0
246,SO-20230130-006,2023-01-30,2023,1,1,January,LATAM,Mexico,Mia Sanchez,Online,Services,Consulting,Forecast Optimization,Urban Mobility Co,1,5899.5,3000.0,2899.5,0.05
247,SO-20230130-007,2023-01-30,2023,1,1,January,Middle East,UAE,Noah Hassan,Online,Platform,Cloud,ML Forecast Add-on,Vertex Finance,2,8031.6,4400.0,3631.6,0.03
248,SO-20230131-001,2023-01-31,2023,1,1,January,North America,USA,Ava Brooks,Partner,Software,BI,Power BI Pro,Axis Health,8,8928.0,5760.0,3168.0,0.07
249,SO-20230131-002,2023-01-31,2023,1,1,January,North America,USA,Ava Brooks,Partner,Services,Consulting,Analytics Advisory,Vertex Finance,6,32126.4,15600.0,16526.4,0.03
250,SO-20230131-003,2023-01-31,2023,1,1,January,LATAM,Mexico,Mia Sanchez,Direct,Automation,RPA,Intelligent Document Processing,Pioneer Manufacturing,7,39382.0,24850.0,14532.0,0.03
251,SO-20230131-004,2023-01-31,2023,1,1,January,North America,USA,Ava Brooks,Partner,Services,Consulting,Analytics Advisory,Atlas Telecom,8,41952.0,20800.0,21152.0,0.05
252,SO-20230131-005,2023-01-31,2023,1,1,January,Middle East,UAE,Noah Hassan,Direct,Services,Consulting,Forecast Optimization,Blue Peak Energy,3,18071.1,9000.0,9071.1,0.03
253,SO-20230131-006,2023-01-31,2023,1,1,January,Middle East,UAE,Noah Hassan,Direct,Services,Consulting,Analytics Advisory,Axis Health,3,15400.8,7800.0,7600.8,0.07
254,SO-20230131-007,2023-01-31,2023,1,1,January,LATAM,Mexico,Mia Sanchez,Direct,Automation,RPA,Intelligent Document Processing,Atlas Telecom,7,37758.0,24850.0,12908.0,0.07
255,SO-20230131-008,2023-01-31,2023,1,1,January,Europe,Spain,Liam Carter,Partner,Platform,Cloud,Data Platform Subscription,Pioneer Manufacturing,8,60306.0,34400.0,25906.0,0.05
256,SO-20230131-009,2023-01-31,2023,1,1,January,North America,USA,Ava Brooks,Online,Platform,Cloud,ML Forecast Add-on,Pioneer Manufacturing,6,24094.8,13200.0,10894.8,0.03
257,SO-20230131-010,2023-01-31,2023,1,1,January,Europe,Spain,Liam Carter,Partner,Automation,RPA,Intelligent Document Processing,Nova Retail,8,46400.0,28400.0,18000.0,0.0
258,SO-20230131-011,2023-01-31,2023,1,1,January,Middle East,UAE,Noah Hassan,Online,Platform,Cloud,Data Platform Subscription,Nova Retail,1,7379.55,4300.0,3079.55,0.07
259,SO-20230201-001,2023-02-01,2023,1,2,February,Middle East,UAE,Noah Hassan,Online,Software,BI,Power BI Premium,Zenith Logistics,1,3200.0,1950.0,1250.0,0.0
260,SO-20230201-002,2023-02-01,2023,1,2,February,LATAM,Mexico,Mia Sanchez,Online,Software,BI,Power BI Pro,Atlas Telecom,2,2160.0,1440.0,720.0,0.1
261,SO-20230201-003,2023-02-01,2023,1,2,February,North America,USA,Ava Brooks,Online,Software,BI,Power BI Pro,Axis Health,7,7980.0,5040.0,2940.0,0.05
262,SO-20230201-004,2023-02-01,2023,1,2,February,LATAM,Mexico,Mia Sanchez,Partner,Software,BI,Power BI Pro,Axis Health,1,1116.0,720.0,396.0,0.07
263,SO-20230201-005,2023-02-01,2023,1,2,February,Middle East,UAE,Noah Hassan,Direct,Services,Consulting,Analytics Advisory,Pioneer Manufacturing,6,31464.0,15600.0,15864.0,0.05
264,SO-20230201-006,2023-02-01,2023,1,2,February,Middle East,UAE,Noah Hassan,Online,Data,Warehouse,SQL Warehouse Enterprise,Vertex Finance,2,12400.0,7200.0,5200.0,0.0
265,SO-20230202-001,2023-02-02,2023,1,2,February,LATAM,Mexico,Mia Sanchez,Direct,Services,Consulting,Analytics Advisory,Blue Peak Energy,1,5244.0,2600.0,2644.0,0.05
266,SO-20230202-002,2023-02-02,2023,1,2,February,North America,USA,Ava Brooks,Direct,Data,Warehouse,SQL Warehouse Starter,Atlas Telecom,8,20800.0,12400.0,8400.0,0.0
267,SO-20230202-003,2023-02-02,2023,1,2,February,Middle East,UAE,Noah Hassan,Online,Automation,RPA,Intelligent Document Processing,Blue Peak Energy,4,23200.0,14200.0,9000.0,0.0
268,SO-20230202-004,2023-02-02,2023,1,2,February,North America,USA,Ava Brooks,Direct,Automation,RPA,Intelligent Document Processing,Urban Mobility Co,2,10440.0,7100.0,3340.0,0.1
269,SO-20230202-005,2023-02-02,2023,1,2,February,Middle East,UAE,Noah Hassan,Direct,Software,BI,Power BI Premium,Urban Mobility Co,8,24320.0,15600.0,8720.0,0.05
270,SO-20230202-006,2023-02-02,2023,1,2,February,LATAM,Mexico,Mia Sanchez,Online,Software,BI,Power BI Premium,Nova Retail,3,9120.0,5850.0,3270.0,0.05
271,SO-20230202-007,2023-02-02,2023,1,2,February,Europe,Spain,Liam Carter,Direct,Software,BI,Power BI Premium,Nova Retail,6,17856.0,11700.0,6156.0,0.07
272,SO-20230202-008,2023-02-02,2023,1,2,February,North America,USA,Ava Brooks,Online,Services,Consulting,Analytics Advisory,Nova Retail,4,19872.0,10400.0,9472.0,0.1
273,SO-20230203-001,2023-02-03,2023,1,2,February,LATAM,Mexico,Mia Sanchez,Direct,Automation,RPA,RPA Bot License,Nova Retail,8,29520.0,20000.0,9520.0,0.1
274,SO-20230203-002,2023-02-03,2023,1,2,February,Middle East,UAE,Noah Hassan,Direct,Software,BI,Power BI Pro,Zenith Logistics,5,5400.0,3600.0,1800.0,0.1
